Season,Climate,City,Building type,Cooling startegy,Age,Sex,Thermal sensation,Thermal sensation acceptability ,Thermal preference,Air movement preference,PMV,PPD,Clo,Met,Air temperature (°C),Relative humidity (%),Air velocity (m/s),Outdoor monthly air temperature (°C)
Summer,Tropical wet savanna,Chennai,Office,Naturally Ventilated,25.0,Female,0.0,1.0,warmer,no change,1.6,54.0,0.57,1.1,29.7,73.8,0.43,38.1
Summer,Tropical wet savanna,Chennai,Office,Naturally Ventilated,45.0,Female,0.0,1.0,no change,no change,1.3,43.0,0.68,1.1,29.8,74.1,0.4,38.1
Summer,Tropical wet savanna,Chennai,Office,Naturally Ventilated,55.0,Male,0.0,1.0,no change,less,1.4,43.0,0.55,1.3,29.3,76.4,0.39,38.1
Summer,Tropical wet savanna,Chennai,Office,Naturally Ventilated,55.0,Female,2.0,0.0,no change,less,1.4,43.0,0.78,1.1,29.2,75.7,0.59,38.1
Summer,Tropical wet savanna,Chennai,Office,Naturally Ventilated,55.0,Male,1.0,1.0,no change,more,1.5,50.0,0.62,1.3,29.6,74.8,0.61,38.1
Summer,Tropical wet savanna,Chennai,Office,Naturally Ventilated,45.0,Male,1.0,1.0,warmer,no change,1.6,55.0,0.62,1.1,29.5,74.7,0.4,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,35.0,Male,-1.0,1.0,no change,no change,0.4,9.0,0.58,1.4,24.8,72.3,0.44,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-0.5,1.0,no change,more,0.9,22.0,0.57,1.6,24.6,73.9,0.07,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,0.0,1.0,no change,more,0.2,6.0,0.57,1.1,24.5,73.6,0.17,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,-1.0,1.0,no change,no change,0.1,5.0,0.58,1.1,24.4,75.4,0.14,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,35.0,Male,-1.0,1.0,no change,more,0.1,5.0,0.58,1.1,24.5,76.2,0.14,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,0.0,1.0,no change,no change,0.5,11.0,0.64,1.3,24.6,75.2,0.13,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-1.0,1.0,no change,more,0.1,5.0,0.57,1.1,24.6,75.9,0.13,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-1.0,1.0,warmer,no change,0.6,14.0,0.57,1.4,24.6,76.2,0.03,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,0.0,1.0,no change,no change,0.9,23.0,0.64,1.6,24.7,75.6,0.05,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,0.0,1.0,warmer,more,0.2,6.0,0.57,1.3,24.5,75.5,0.24,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,-1.0,1.0,no change,no change,0.2,6.0,0.64,1.3,24.4,75.6,0.33,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,2.0,1.0,warmer,no change,0.5,11.0,0.57,1.3,24.4,75.5,0.09,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,-1.0,1.0,no change,no change,0.5,9.0,0.58,1.4,24.2,75.6,0.09,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,0.0,1.0,no change,no change,0.3,7.0,0.57,1.3,24.2,75.9,0.05,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,0.0,1.0,warmer,more,0.0,5.0,0.57,1.1,24.3,75.0,0.14,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,0.0,1.0,no change,more,0.2,6.0,0.57,1.2,24.3,75.3,0.03,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,0.0,1.0,no change,more,0.3,7.0,0.58,1.3,24.0,76.3,0.12,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-1.0,0.0,warmer,more,0.2,6.0,0.57,1.3,23.7,77.4,0.05,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,45.0,Male,1.0,0.0,no change,more,0.2,6.0,0.64,1.1,24.0,77.5,0.1,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,45.0,Male,0.0,1.0,no change,no change,0.5,9.0,0.58,1.4,24.3,75.1,0.19,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,35.0,Female,2.0,1.0,no change,no change,0.6,12.0,0.57,1.4,24.5,74.6,0.1,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,65.0,Male,-1.0,1.0,no change,more,-0.3,7.0,0.64,1.1,24.6,74.0,0.48,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,-1.0,1.0,warmer,no change,0.2,6.0,0.58,1.3,24.9,73.4,0.23,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,0.0,1.0,no change,more,0.6,14.0,0.53,1.4,25.5,71.3,0.18,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-0.5,1.0,warmer,more,0.4,9.0,0.63,1.1,26.0,70.0,0.2,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-1.5,1.0,no change,no change,0.5,9.0,0.57,1.1,26.0,69.2,0.16,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-1.0,1.0,no change,more,0.0,5.0,0.57,1.1,25.5,71.2,0.28,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-1.5,1.0,no change,more,0.4,9.0,0.57,1.2,24.9,73.8,0.02,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,-1.0,1.0,no change,more,0.4,9.0,0.58,1.1,25.6,72.5,0.12,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-1.0,1.0,warmer,more,1.1,30.0,0.57,1.4,26.6,70.6,0.09,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-1.0,1.0,no change,more,1.1,30.0,0.6,1.4,26.6,69.7,0.1,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,-1.5,1.0,cooler,more,0.3,7.0,0.58,1.1,25.0,73.3,0.06,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,-1.0,1.0,no change,no change,0.4,9.0,0.64,1.1,24.7,76.0,0.08,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,35.0,Male,0.0,1.0,no change,more,0.1,5.0,0.58,1.1,24.8,76.7,0.16,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,-1.5,1.0,warmer,more,0.4,8.0,0.64,1.1,24.7,77.7,0.05,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,-1.5,1.0,no change,no change,0.2,6.0,0.64,1.1,24.9,76.4,0.17,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-1.0,1.0,no change,more,0.3,7.0,0.57,1.1,25.0,75.5,0.02,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-1.0,0.0,no change,more,0.5,11.0,0.6,1.2,25.1,74.9,0.03,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,0.0,1.0,no change,no change,0.6,13.0,0.57,1.3,25.3,74.3,0.09,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-1.0,1.0,no change,no change,0.2,6.0,0.57,1.1,25.3,73.1,0.18,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-1.0,1.0,warmer,no change,0.7,14.0,0.57,1.4,25.1,73.1,0.15,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,35.0,Male,-1.0,1.0,no change,more,0.5,11.0,0.64,1.3,24.6,74.8,0.08,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,35.0,Male,-2.0,1.0,warmer,no change,0.2,6.0,0.58,1.3,24.0,76.4,0.13,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-1.0,1.0,no change,no change,0.5,9.0,0.57,1.1,25.2,73.2,0.04,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,35.0,Female,0.0,0.0,warmer,more,1.0,27.0,0.57,1.6,25.5,71.6,0.06,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,-2.0,1.0,no change,no change,0.7,16.0,0.58,1.2,27.0,65.8,0.08,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,35.0,Male,0.0,1.0,warmer,no change,0.4,9.0,0.64,1.1,24.9,74.3,0.08,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-1.5,1.0,no change,more,0.7,15.0,0.63,1.3,25.2,72.4,0.04,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,0.0,1.0,no change,more,1.0,25.0,0.57,1.6,25.4,71.8,0.06,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,0.0,1.0,no change,more,1.1,29.0,0.64,1.6,25.4,71.9,0.06,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,0.5,1.0,warmer,more,0.0,5.0,0.64,1.1,26.3,70.8,0.12,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,35.0,Female,-1.0,1.0,warmer,more,0.2,6.0,0.58,1.2,24.4,76.5,0.1,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,0.0,1.0,warmer,no change,0.3,7.0,0.78,1.1,23.7,79.7,0.09,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,-1.0,1.0,no change,more,0.6,12.0,0.78,1.1,23.9,80.9,0.05,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-1.0,0.0,warmer,more,0.3,6.0,0.6,1.2,23.9,80.6,0.06,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,0.0,1.0,no change,no change,0.3,7.0,0.55,1.3,24.0,79.9,0.13,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,18.0,Female,0.0,1.0,warmer,more,0.3,7.0,0.53,1.3,24.1,80.6,0.11,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-1.0,1.0,no change,more,0.0,5.0,0.53,1.1,24.2,79.7,0.1,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,-1.0,1.0,no change,more,0.4,8.0,0.64,1.2,24.3,79.2,0.09,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,-1.0,1.0,no change,no change,0.2,6.0,0.58,1.1,24.2,79.7,0.09,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,0.0,1.0,warmer,more,0.3,7.0,0.58,1.1,24.5,78.1,0.09,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,1.0,1.0,no change,more,0.2,6.0,0.68,1.1,24.6,78.4,0.21,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,0.0,1.0,warmer,more,0.4,8.0,0.67,1.2,24.6,77.4,0.23,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,0.0,1.0,no change,more,0.3,7.0,0.67,1.1,24.9,76.8,0.19,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-1.0,1.0,no change,no change,-0.2,6.0,0.58,1.1,24.9,76.6,0.31,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-2.0,1.0,no change,more,-0.4,8.0,0.58,1.1,24.9,76.5,0.53,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,35.0,Female,-1.0,1.0,cooler,more,0.8,17.0,0.66,1.3,25.2,76.3,0.06,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,35.0,Female,0.0,1.0,no change,no change,0.5,11.0,0.58,1.3,25.6,75.2,0.24,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,0.0,1.0,warmer,more,0.2,6.0,0.58,1.1,25.7,74.2,0.27,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,1.0,0.0,warmer,more,0.5,11.0,0.73,1.4,25.0,76.6,0.56,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-1.0,1.0,no change,more,0.5,11.0,0.58,1.2,25.1,75.8,0.09,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,1.0,0.0,no change,no change,0.8,17.0,0.67,1.4,24.8,77.0,0.12,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,0.0,0.0,warmer,no change,0.8,18.0,0.67,1.4,24.6,77.9,0.09,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,3.0,0.0,warmer,no change,0.0,5.0,0.6,1.1,24.7,77.8,0.17,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,0.0,1.0,no change,more,0.7,15.0,0.81,1.2,24.5,78.7,0.11,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,0.0,1.0,no change,no change,0.2,6.0,0.58,1.1,24.6,78.2,0.1,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-1.0,1.0,no change,more,0.5,10.0,0.58,1.3,24.7,77.8,0.12,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,0.0,0.0,warmer,no change,-0.6,12.0,0.58,1.1,24.2,80.5,0.32,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-2.0,1.0,no change,no change,0.1,5.0,0.64,1.3,24.4,79.1,0.36,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,1.0,1.0,no change,no change,-0.6,13.0,0.58,1.1,24.4,78.7,0.38,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,0.0,1.0,no change,no change,0.4,9.0,0.69,1.1,24.8,77.7,0.12,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,-2.0,1.0,no change,no change,0.5,11.0,0.73,1.3,24.6,78.1,0.24,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,-2.0,1.0,no change,more,-0.5,10.0,0.67,1.1,24.6,77.7,1.45,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,0.0,1.0,cooler,more,0.6,12.0,0.73,1.1,24.7,80.3,0.08,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,1.0,1.0,warmer,more,0.4,9.0,0.63,1.1,24.9,78.4,0.08,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-2.0,1.0,cooler,no change,0.3,7.0,0.58,1.1,24.9,78.3,0.11,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,0.0,1.0,cooler,no change,0.4,9.0,0.58,1.1,24.9,78.7,0.09,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,-1.0,1.0,no change,no change,0.1,5.0,0.73,1.1,24.8,77.9,0.34,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,35.0,Male,0.0,1.0,no change,no change,0.6,11.0,0.71,1.3,24.9,78.0,0.32,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,-2.0,1.0,no change,more,0.1,5.0,0.73,1.1,24.9,77.1,0.41,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,35.0,Male,0.0,1.0,no change,more,0.9,21.0,0.67,1.7,24.8,77.3,0.27,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-1.0,1.0,no change,no change,0.4,9.0,0.58,1.4,25.3,74.5,0.25,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,0.0,1.0,no change,no change,0.1,5.0,0.73,1.1,24.0,76.8,0.19,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,1.0,1.0,warmer,no change,1.0,24.0,0.84,1.6,24.3,75.8,0.23,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,0.0,1.0,no change,no change,0.7,17.0,0.63,1.6,24.2,75.0,0.2,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,0.0,1.0,no change,no change,0.7,16.0,0.67,1.6,24.1,75.5,0.29,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,0.5,1.0,warmer,no change,1.3,39.0,0.73,1.9,25.1,73.4,0.12,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,0.0,1.0,no change,no change,1.1,29.0,0.73,1.4,25.3,72.3,0.07,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,-0.5,1.0,cooler,more,1.0,26.0,0.67,1.4,25.7,70.6,0.08,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,0.0,1.0,no change,no change,0.2,6.0,0.58,1.1,24.5,74.1,0.08,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,-1.0,1.0,warmer,no change,0.9,21.0,0.73,1.3,25.2,64.3,0.09,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,0.0,1.0,no change,more,1.3,39.0,0.64,1.4,24.7,67.2,0.09,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,0.0,1.0,no change,more,-0.6,12.0,0.68,1.0,25.6,63.8,0.64,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Female,0.0,1.0,warmer,no change,0.2,6.0,0.63,1.3,25.1,66.1,0.52,38.1
Summer,Tropical wet savanna,Chennai,Office,Air Conditioned,25.0,Male,-1.0,1.0,cooler,no change,0.1,5.0,0.79,1.0,25.1,64.7,0.42,38.1
